This file is created using RaceChrono v4.3.6 ( http://www.racechrono.com/ ).

Session title,"Zandvoort"
Session type,Lap timing
Track name,"Zandvoort"
Driver name,
Export scope,Fragment 2
Created,27/06/2013,07:31
Note,

Lap #,Timestamp (s),Distance (m),Distance (km),Locked satellites,Latitude (deg),Longitude (deg),Speed (m/s),Speed (kph),Speed (mph),Altitude (m),Bearing (deg),Longitudinal Acceleration (G),Lateral Acceleration (G),X-position (m),Y-position (m),RPM (rpm),Throttle Position (%),Trap name
50,45836.600,67964.617,67.964617,7,52.3868850,4.5393550,40.78,146.79,91.21,2.80,22.90,0.15,0.06,-27.94,-54.30,,,
50,45836.800,67973.064,67.973064,7,52.3869550,4.5394033,41.00,147.59,91.71,2.80,22.73,0.11,0.06,-24.66,-46.52,,,
50,45837.000,67981.295,67.981295,7,52.3870233,4.5394500,41.34,148.83,92.48,2.80,22.56,0.18,0.06,-21.49,-38.92,,,
50,45837.200,67989.699,67.989699,7,52.3870933,4.5394967,41.63,149.88,93.13,2.70,22.46,0.15,0.04,-18.32,-31.13,,,
50,45837.400,67998.102,67.998102,7,52.3871633,4.5395433,41.77,150.36,93.43,2.60,22.31,0.07,0.06,-15.16,-23.35,,,
50,45837.600,68006.505,68.006505,7,52.3872333,4.5395900,42.15,151.73,94.28,2.40,22.24,0.19,0.03,-11.99,-15.57,,,
50,45837.800,68015.081,68.015081,7,52.3873050,4.5396367,42.41,152.66,94.86,2.30,22.25,0.13,-0.00,-8.82,-7.60,,,
50,45838.000,68023.656,68.023656,6,52.3873767,4.5396833,42.83,154.18,95.80,2.20,22.27,0.22,-0.01,-5.66,0.37,,,
50,45838.200,68032.445,68.032445,6,52.3874500,4.5397317,43.00,154.81,96.19,2.10,22.30,0.09,-0.01,-2.38,8.52,,,
50,45838.400,68041.063,68.041063,6,52.3875217,4.5397800,43.28,155.83,96.83,2.00,22.20,0.14,0.04,0.90,16.49,,,
50,45838.600,68049.810,68.049810,6,52.3875950,4.5398267,43.52,156.66,97.34,1.90,22.25,0.12,-0.02,4.07,24.65,,,
50,45838.800,68058.642,68.058642,6,52.3876683,4.5398767,43.67,157.22,97.69,1.90,22.36,0.08,-0.04,7.47,32.80,,,
51,45838.966,68066.080,68.066080,6,52.3877307,4.5399168,43.99,158.37,98.41,1.82,22.46,0.18,-0.04,10.19,39.73,,,Start/Finish
51,45839.000,68067.604,68.067604,6,52.3877433,4.5399250,44.06,158.61,98.55,1.80,22.46,0.20,-0.04,10.75,41.14,,,
51,45839.200,68076.393,68.076393,6,52.3878167,4.5399733,44.22,159.20,98.92,1.60,22.52,0.08,-0.02,14.03,49.30,,,
51,45839.400,68085.397,68.085397,6,52.3878917,4.5400233,44.51,160.24,99.57,1.50,22.54,0.15,-0.01,17.42,57.64,,,
51,45839.600,68094.443,68.094443,7,52.3879667,4.5400750,44.82,161.34,100.26,1.50,22.58,0.16,-0.02,20.92,65.98,,,
51,45839.800,68103.490,68.103490,6,52.3880417,4.5401267,45.00,161.99,100.66,1.50,22.59,0.09,-0.00,24.43,74.32,,,
51,45840.000,68112.708,68.112708,7,52.3881183,4.5401783,45.20,162.73,101.12,1.60,22.57,0.11,0.01,27.94,82.84,,,
51,45840.200,68121.969,68.121969,7,52.3881950,4.5402317,45.55,163.99,101.90,1.60,22.58,0.18,-0.00,31.56,91.37,,,
51,45840.400,68131.187,68.131187,7,52.3882717,4.5402833,45.82,164.94,102.49,1.60,22.62,0.13,-0.02,35.06,99.89,,,
51,45840.600,68140.449,68.140449,7,52.3883483,4.5403367,45.84,165.03,102.55,1.60,22.58,0.01,0.02,38.68,108.42,,,
51,45840.800,68149.710,68.149710,7,52.3884250,4.5403900,46.37,166.94,103.73,1.50,22.54,0.27,0.02,42.30,116.94,,,
51,45841.000,68158.928,68.158928,7,52.3885017,4.5404417,46.38,166.96,103.74,1.40,22.54,0.00,0.00,45.81,125.46,,,
51,45841.200,68168.404,68.168404,7,52.3885800,4.5404967,46.69,168.07,104.43,1.40,22.60,0.16,-0.02,49.54,134.18,,,
51,45841.400,68177.794,68.177794,7,52.3886583,4.5405483,46.80,168.48,104.69,1.40,22.56,0.06,0.02,53.05,142.89,,,
51,45841.600,68187.226,68.187226,7,52.3887367,4.5406017,47.97,172.68,107.30,1.20,22.15,0.60,0.17,56.67,151.60,,,
51,45841.800,68196.830,68.196830,7,52.3888167,4.5406550,47.33,170.38,105.87,1.30,22.62,-0.33,-0.20,60.29,160.49,,,
51,45842.000,68206.262,68.206262,7,52.3888950,4.5407083,47.57,171.24,106.40,1.20,22.42,0.12,0.08,63.90,169.20,,,
51,45842.200,68215.652,68.215652,7,52.3889733,4.5407600,47.17,169.81,105.51,1.20,22.43,-0.20,-0.00,67.41,177.91,,,
51,45842.400,68225.255,68.225255,7,52.3890533,4.5408133,48.05,172.98,107.48,1.10,22.34,0.45,0.04,71.03,186.81,,,
51,45842.600,68234.859,68.234859,7,52.3891333,4.5408667,48.17,173.42,107.76,1.10,22.23,0.06,0.05,74.65,195.70,,,
51,45842.800,68244.463,68.244463,7,52.3892133,4.5409200,48.37,174.14,108.21,1.10,22.38,0.10,-0.06,78.27,204.60,,,
51,45843.000,68254.281,68.254281,7,52.3892950,4.5409750,48.50,174.59,108.48,1.10,22.39,0.06,-0.00,82.00,213.68,,,
51,45843.200,68264.099,68.264099,7,52.3893767,4.5410300,48.67,175.22,108.88,1.20,22.32,0.09,0.03,85.73,222.76,,,
51,45843.400,68273.790,68.273790,7,52.3894567,4.5410867,48.91,176.09,109.42,1.30,22.30,0.12,0.01,89.58,231.66,,,
51,45843.600,68283.652,68.283652,7,52.3895383,4.5411433,48.93,176.14,109.45,1.30,22.29,0.01,0.00,93.42,240.74,,,
51,45843.800,68293.470,68.293470,7,52.3896200,4.5411983,49.11,176.81,109.86,1.30,22.34,0.09,-0.02,97.16,249.82,,,
51,45844.000,68303.331,68.303331,7,52.3897017,4.5412550,49.38,177.75,110.45,1.20,22.38,0.13,-0.02,101.00,258.90,,,
51,45844.200,68313.321,68.313321,7,52.3897850,4.5413100,49.63,178.68,111.03,1.20,22.39,0.13,-0.00,104.73,268.17,,,
51,45844.400,68323.353,68.323353,8,52.3898683,4.5413667,49.76,179.13,111.30,1.20,22.39,0.06,0.00,108.58,277.43,,,
51,45844.600,68333.343,68.333343,8,52.3899517,4.5414217,49.76,179.14,111.31,1.30,22.35,0.00,0.02,112.31,286.70,,,
51,45844.800,68343.375,68.343375,8,52.3900350,4.5414783,50.18,180.66,112.26,1.30,22.36,0.22,-0.00,116.16,295.96,,,
51,45845.000,68353.365,68.353365,8,52.3901183,4.5415333,50.22,180.79,112.34,1.40,22.32,0.02,0.02,119.89,305.23,,,
51,45845.200,68363.569,68.363569,8,52.3902033,4.5415900,50.38,181.37,112.70,1.40,22.42,0.08,-0.04,123.74,314.68,,,
51,45845.400,68373.816,68.373816,8,52.3902883,4.5416483,50.66,182.37,113.32,1.30,22.50,0.14,-0.04,127.69,324.13,,,
51,45845.600,68384.020,68.384020,8,52.3903733,4.5417050,50.88,183.16,113.81,1.10,22.55,0.11,-0.02,131.54,333.58,,,
51,45845.800,68394.052,68.394052,8,52.3904567,4.5417617,50.86,183.09,113.77,1.10,22.64,-0.01,-0.04,135.38,342.85,,,
51,45846.000,68404.299,68.404299,8,52.3905417,4.5418200,51.10,183.96,114.31,1.10,22.45,0.12,0.09,139.34,352.30,,,
51,45846.200,68414.675,68.414675,8,52.3906283,4.5418767,50.82,182.94,113.67,1.10,22.52,-0.14,-0.03,143.19,361.94,,,
51,45846.400,68424.708,68.424708,8,52.3907117,4.5419333,49.84,179.42,111.49,1.10,22.48,-0.50,0.02,147.03,371.21,,,
51,45846.600,68434.526,68.434526,8,52.3907933,4.5419883,48.17,173.42,107.76,1.10,22.54,-0.85,-0.03,150.77,380.29,,,
51,45846.800,68443.787,68.443787,8,52.3908700,4.5420417,46.52,167.46,104.05,1.10,22.59,-0.84,-0.02,154.39,388.81,,,
51,45847.000,68452.834,68.452834,8,52.3909450,4.5420933,44.75,161.09,100.09,1.00,22.52,-0.90,0.03,157.89,397.15,,,
51,45847.200,68461.451,68.461451,8,52.3910167,4.5421417,43.10,155.14,96.40,0.90,22.51,-0.84,0.00,161.17,405.12,,,
51,45847.400,68469.727,68.469727,8,52.3910850,4.5421900,41.27,148.57,92.32,1.00,22.33,-0.93,0.07,164.45,412.72,,,
51,45847.600,68477.916,68.477916,8,52.3911533,4.5422350,40.04,144.14,89.56,1.00,22.26,-0.63,0.02,167.50,420.32,,,
51,45847.800,68485.548,68.485548,8,52.3912167,4.5422783,37.98,136.71,84.95,1.10,22.23,-1.05,0.01,170.45,427.36,,,
51,45848.000,68492.922,68.492922,8,52.3912783,4.5423183,36.28,130.62,81.16,1.20,22.35,-0.86,-0.04,173.16,434.22,,,
51,45848.200,68499.783,68.499783,8,52.3913350,4.5423583,34.59,124.51,77.37,1.40,22.48,-0.87,-0.04,175.87,440.52,,,
51,45848.400,68506.386,68.506386,8,52.3913900,4.5423950,33.12,119.25,74.10,1.50,22.73,-0.74,-0.07,178.36,446.63,,,
51,45848.600,68512.817,68.512817,8,52.3914433,4.5424317,31.38,112.95,70.19,1.50,23.44,-0.89,-0.20,180.85,452.56,,,
51,45848.800,68518.739,68.518739,8,52.3914917,4.5424683,29.89,107.60,66.86,1.50,24.58,-0.76,-0.30,183.34,457.94,,,
51,45849.000,68524.494,68.524494,8,52.3915383,4.5425050,28.52,102.66,63.79,1.50,25.89,-0.70,-0.33,185.83,463.13,,,
51,45849.200,68530.082,68.530082,8,52.3915833,4.5425417,27.16,97.77,60.75,1.60,27.48,-0.69,-0.38,188.31,468.13,,,
51,45849.400,68535.396,68.535396,7,52.3916250,4.5425800,25.80,92.90,57.72,1.60,29.76,-0.69,-0.52,190.92,472.76,,,
51,45849.600,68540.389,68.540389,7,52.3916633,4.5426183,24.34,87.64,54.46,1.70,32.03,-0.74,-0.49,193.52,477.03,,,
51,45849.800,68545.070,68.545070,8,52.3916983,4.5426567,23.54,84.75,52.66,1.80,35.13,-0.41,-0.65,196.12,480.92,,,
51,45850.000,68549.586,68.549586,8,52.3917300,4.5426983,22.40,80.65,50.12,1.60,39.19,-0.58,-0.81,198.95,484.44,,,
51,45850.200,68553.896,68.553896,8,52.3917583,4.5427417,21.74,78.25,48.62,1.50,43.59,-0.34,-0.85,201.89,487.59,,,
51,45850.400,68558.110,68.558110,8,52.3917833,4.5427883,21.40,77.04,47.87,1.50,48.84,-0.17,-1.00,205.05,490.37,,,
51,45850.600,68562.381,68.562381,8,52.3918067,4.5428383,20.89,75.21,46.73,1.50,54.52,-0.26,-1.06,208.45,492.96,,,
51,45850.800,68566.436,68.566436,8,52.3918250,4.5428900,20.71,74.54,46.32,1.50,59.89,-0.09,-0.99,211.95,495.00,,,
51,45851.000,68570.603,68.570603,8,52.3918417,4.5429450,20.60,74.15,46.08,1.60,65.76,-0.05,-1.08,215.68,496.86,,,
51,45851.200,68574.769,68.574769,8,52.3918533,4.5430033,20.99,75.56,46.95,1.60,71.29,0.20,-1.03,219.64,498.15,,,
51,45851.400,68578.989,68.578989,8,52.3918633,4.5430633,21.18,76.27,47.39,1.60,78.68,0.10,-1.39,223.72,499.27,,,
51,45851.600,68583.190,68.583190,8,52.3918667,4.5431250,21.29,76.65,47.63,1.50,83.15,0.06,-0.85,227.90,499.64,,,
51,45851.800,68587.492,68.587492,8,52.3918683,4.5431883,21.32,76.77,47.70,1.40,89.16,0.02,-1.14,232.20,499.82,,,
51,45852.000,68591.794,68.591794,8,52.3918667,4.5432517,21.36,76.90,47.78,1.40,95.37,0.02,-1.18,236.50,499.64,,,
51,45852.200,68596.155,68.596155,8,52.3918600,4.5433150,21.49,77.36,48.07,1.40,99.63,0.07,-0.81,240.79,498.89,,,
51,45852.400,68600.484,68.600484,8,52.3918500,4.5433767,21.47,77.30,48.03,1.40,105.17,-0.01,-1.06,244.98,497.78,,,
51,45852.600,68604.884,68.604884,7,52.3918350,4.5434367,21.47,77.30,48.03,1.40,111.89,0.00,-1.28,249.05,496.11,,,
51,45852.800,68609.229,68.609229,7,52.3918150,4.5434917,21.68,78.06,48.51,1.20,117.75,0.11,-1.13,252.78,493.89,,,
51,45853.000,68613.576,68.613576,7,52.3917933,4.5435450,21.71,78.16,48.56,1.10,123.86,0.01,-1.18,256.40,491.48,,,
51,45853.200,68618.082,68.618082,7,52.3917667,4.5435950,22.13,79.65,49.49,1.00,131.20,0.21,-1.44,259.79,488.52,,,
51,45853.400,68622.630,68.622630,7,52.3917383,4.5436433,22.46,80.84,50.23,1.00,137.30,0.17,-1.22,263.07,485.37,,,
51,45853.600,68627.362,68.627362,7,52.3917050,4.5436867,22.57,81.25,50.49,0.90,142.18,0.06,-0.98,266.02,481.66,,,
51,45853.800,68632.106,68.632106,7,52.3916700,4.5437267,22.75,81.90,50.89,0.80,147.94,0.09,-1.17,268.73,477.77,,,
51,45854.000,68636.932,68.636932,7,52.3916317,4.5437600,23.14,83.32,51.77,0.80,153.89,0.20,-1.22,270.99,473.51,,,
51,45854.200,68641.734,68.641734,7,52.3915917,4.5437867,23.38,84.18,52.30,0.90,159.63,0.12,-1.19,272.80,469.06,,,
51,45854.400,68646.595,68.646595,7,52.3915500,4.5438083,23.77,85.58,53.18,1.00,165.34,0.20,-1.21,274.27,464.42,,,
51,45854.600,68651.519,68.651519,7,52.3915067,4.5438233,24.26,87.32,54.26,0.90,170.22,0.25,-1.05,275.29,459.61,,,
51,45854.800,68656.555,68.656555,7,52.3914617,4.5438317,24.48,88.12,54.75,1.00,175.51,0.11,-1.15,275.86,454.60,,,
51,45855.000,68661.560,68.661560,7,52.3914167,4.5438333,24.76,89.12,55.38,1.00,180.10,0.14,-1.01,275.97,449.60,,,
51,45855.200,68666.760,68.666760,7,52.3913700,4.5438283,25.30,91.08,56.59,1.00,185.00,0.28,-1.10,275.63,444.41,,,
51,45855.400,68671.993,68.671993,7,52.3913233,4.5438183,25.80,92.90,57.72,1.10,190.24,0.26,-1.20,274.95,439.22,,,
51,45855.600,68677.357,68.677357,7,52.3912767,4.5437983,26.15,94.15,58.50,1.10,194.19,0.18,-0.92,273.59,434.03,,,
51,45855.800,68682.782,68.682782,7,52.3912300,4.5437750,26.64,95.91,59.60,1.00,197.86,0.25,-0.87,272.01,428.84,,,
51,45856.000,68688.316,68.688316,7,52.3911833,4.5437467,27.19,97.90,60.83,0.90,201.54,0.28,-0.89,270.09,423.65,,,
51,45856.200,68693.977,68.693977,7,52.3911367,4.5437133,27.58,99.28,61.69,0.70,204.74,0.20,-0.79,267.83,418.46,,,
51,45856.400,68699.684,68.699684,7,52.3910900,4.5436783,28.22,101.60,63.13,0.60,205.71,0.33,-0.24,265.45,413.27,,,
51,45856.600,68705.488,68.705488,7,52.3910433,4.5436400,28.91,104.08,64.67,0.50,206.43,0.35,-0.19,262.85,408.09,,,
51,45856.800,68711.509,68.711509,7,52.3909950,4.5436000,29.30,105.47,65.54,0.40,205.91,0.20,0.14,260.14,402.71,,,
51,45857.000,68717.647,68.717647,7,52.3909450,4.5435617,29.90,107.64,66.88,0.20,205.13,0.31,0.21,257.54,397.15,,,
51,45857.200,68723.834,68.723834,7,52.3908950,4.5435217,30.42,109.51,68.05,0.00,204.61,0.26,0.14,254.82,391.59,,,
51,45857.400,68729.925,68.729925,7,52.3908450,4.5434850,30.91,111.29,69.15,-0.10,203.91,0.25,0.19,252.33,386.03,,,
51,45857.600,68736.232,68.736232,7,52.3907933,4.5434467,31.18,112.23,69.74,-0.30,203.21,0.13,0.19,249.73,380.29,,,
51,45857.800,68742.663,68.742663,7,52.3907400,4.5434100,31.08,111.90,69.53,-0.50,202.79,-0.05,0.12,247.24,374.36,,,
51,45858.000,68748.880,68.748880,8,52.3906883,4.5433750,31.32,112.77,70.07,-0.70,202.52,0.12,0.08,244.87,368.61,,,
51,45858.200,68755.356,68.755356,8,52.3906350,4.5433367,31.90,114.84,71.36,-0.90,202.18,0.29,0.10,242.27,362.68,,,
51,45858.400,68761.958,68.761958,8,52.3905800,4.5433000,32.40,116.62,72.47,-1.00,201.82,0.25,0.10,239.78,356.57,,,
51,45858.600,68768.561,68.768561,8,52.3905250,4.5432633,32.81,118.12,73.40,-1.10,201.57,0.21,0.07,237.29,350.45,,,
51,45858.800,68775.295,68.775295,8,52.3904683,4.5432283,33.22,119.60,74.32,-1.10,201.10,0.21,0.14,234.92,344.15,,,
51,45859.000,68782.242,68.782242,8,52.3904100,4.5431917,33.66,121.18,75.30,-1.10,200.33,0.22,0.23,232.43,337.66,,,
51,45859.200,68789.149,68.789149,7,52.3903517,4.5431567,33.95,122.21,75.94,-1.10,199.10,0.15,0.37,230.05,331.18,,,
51,45859.400,68795.982,68.795982,7,52.3902933,4.5431250,34.43,123.96,77.02,-1.20,197.34,0.25,0.54,227.90,324.69,,,
51,45859.600,68803.168,68.803168,7,52.3902317,4.5430933,34.79,125.25,77.83,-1.20,195.42,0.18,0.59,225.76,317.83,,,
51,45859.800,68810.439,68.810439,7,52.3901683,4.5430667,35.16,126.58,78.66,-1.20,193.23,0.19,0.69,223.95,310.79,,,
51,45860.000,68817.683,68.817683,8,52.3901050,4.5430417,35.47,127.68,79.34,-1.20,191.15,0.15,0.66,222.25,303.75,,,
51,45860.200,68825.017,68.825017,8,52.3900400,4.5430233,35.78,128.81,80.04,-1.30,188.77,0.16,0.76,221.01,296.52,,,
51,45860.400,68832.316,68.832316,8,52.3899750,4.5430083,36.35,130.86,81.31,-1.30,186.71,0.29,0.67,219.99,289.29,,,
51,45860.600,68839.771,68.839771,8,52.3899083,4.5429967,36.68,132.07,82.06,-1.50,185.05,0.17,0.54,219.20,281.88,,,
51,45860.800,68847.391,68.847391,8,52.3898400,4.5429883,37.07,133.44,82.91,-1.50,183.84,0.19,0.40,218.63,274.28,,,
51,45861.000,68854.817,68.854817,8,52.3897733,4.5429817,36.70,132.12,82.10,-1.50,183.15,-0.19,0.23,218.18,266.87,,,
51,45861.200,68862.244,68.862244,8,52.3897067,4.5429750,35.21,126.77,78.77,-1.50,182.90,-0.76,0.08,217.73,259.45,,,
51,45861.400,68869.110,68.869110,8,52.3896450,4.5429700,33.00,118.81,73.82,-1.50,183.22,-1.13,-0.09,217.39,252.60,,,
51,45861.600,68875.612,68.875612,8,52.3895867,4.5429633,31.07,111.86,69.51,-1.50,183.69,-0.98,-0.13,216.93,246.11,,,
51,45861.800,68881.754,68.881754,8,52.3895317,4.5429550,29.37,105.73,65.70,-1.50,184.80,-0.87,-0.29,216.37,240.00,,,
51,45862.000,68887.526,68.887526,8,52.3894800,4.5429467,27.78,99.99,62.13,-1.40,186.67,-0.81,-0.46,215.80,234.25,,,
51,45862.200,68892.959,68.892959,8,52.3894317,4.5429350,26.44,95.17,59.14,-1.30,189.07,-0.68,-0.56,215.01,228.88,,,
51,45862.400,68898.065,68.898065,8,52.3893867,4.5429200,25.02,90.06,55.96,-1.20,192.55,-0.72,-0.77,213.99,223.87,,,
51,45862.600,68903.042,68.903042,8,52.3893433,4.5429017,24.81,89.32,55.50,-1.10,197.05,-0.10,-0.99,212.75,219.05,,,
51,45862.800,68907.976,68.907976,8,52.3893017,4.5428767,24.90,89.65,55.71,-1.00,202.04,0.05,-1.11,211.05,214.42,,,
51,45863.000,68913.251,68.913251,8,52.3892583,4.5428450,25.17,90.62,56.31,-1.00,206.50,0.14,-1.00,208.90,209.60,,,
51,45863.200,68918.348,68.918348,8,52.3892183,4.5428083,25.32,91.16,56.64,-0.90,211.31,0.08,-1.08,206.42,205.15,,,
51,45863.400,68923.463,68.923463,8,52.3891800,4.5427667,25.17,90.60,56.30,-0.70,215.84,-0.08,-1.01,203.59,200.89,,,
51,45863.600,68928.626,68.928626,8,52.3891433,4.5427200,25.85,93.05,57.82,-0.50,219.84,0.35,-0.92,200.42,196.82,,,
51,45863.800,68933.651,68.933651,8,52.3891100,4.5426700,25.63,92.27,57.33,-0.30,223.60,-0.11,-0.86,197.03,193.11,,,
51,45864.000,68938.782,68.938782,8,52.3890783,4.5426150,26.22,94.40,58.65,-0.20,227.00,0.30,-0.79,193.30,189.59,,,
51,45864.200,68944.080,68.944080,8,52.3890467,4.5425567,26.62,95.82,59.54,-0.20,230.12,0.20,-0.74,189.34,186.07,,,
51,45864.400,68949.409,68.949409,8,52.3890183,4.5424933,26.82,96.54,59.99,-0.10,233.39,0.10,-0.78,185.04,182.92,,,
51,45864.600,68954.829,68.954829,8,52.3889900,4.5424283,27.26,98.12,60.97,-0.10,236.33,0.22,-0.71,180.63,179.77,,,
51,45864.800,68960.429,68.960429,8,52.3889633,4.5423583,27.57,99.27,61.68,-0.10,239.42,0.16,-0.76,175.88,176.80,,,
51,45865.000,68966.031,68.966031,8,52.3889383,4.5422867,27.85,100.27,62.30,0.00,242.52,0.14,-0.77,171.02,174.02,,,
51,45865.200,68971.662,68.971662,8,52.3889167,4.5422117,28.16,101.38,62.99,0.00,245.35,0.16,-0.71,165.93,171.61,,,
51,45865.400,68977.320,68.977320,8,52.3888967,4.5421350,28.59,102.93,63.96,-0.20,248.33,0.22,-0.76,160.72,169.39,,,
51,45865.600,68983.119,68.983119,8,52.3888783,4.5420550,29.09,104.73,65.08,-0.20,250.57,0.25,-0.58,155.29,167.35,,,
51,45865.800,68988.963,68.988963,8,52.3888617,4.5419733,29.38,105.79,65.73,-0.30,252.90,0.15,-0.61,149.75,165.50,,,
51,45866.000,68994.751,68.994751,8,52.3888467,4.5418917,29.96,107.86,67.02,-0.20,253.98,0.29,-0.29,144.21,163.83,,,
51,45866.200,69000.755,69.000755,8,52.3888317,4.5418067,30.34,109.21,67.86,-0.20,253.77,0.19,0.06,138.44,162.16,,,
51,45866.400,69006.760,69.006760,8,52.3888167,4.5417217,29.87,107.55,66.83,-0.40,253.09,-0.24,0.18,132.67,160.49,,,
51,45866.600,69012.711,69.012711,9,52.3888000,4.5416383,29.04,104.54,64.96,-0.50,251.79,-0.43,0.34,127.02,158.64,,,
51,45866.800,69018.448,69.018448,9,52.3887833,4.5415583,27.55,99.19,61.64,-0.70,251.26,-0.76,0.13,121.59,156.78,,,
51,45867.000,69023.930,69.023930,9,52.3887650,4.5414833,26.03,93.69,58.22,-0.80,249.70,-0.78,0.36,116.50,154.75,,,
51,45867.200,69029.135,69.029135,9,52.3887483,4.5414117,24.90,89.65,55.71,-0.70,246.75,-0.57,0.65,111.64,152.89,,,
51,45867.400,69034.097,69.034097,9,52.3887300,4.5413450,23.23,83.62,51.96,-0.80,244.40,-0.85,0.49,107.11,150.85,,,
51,45867.600,69038.737,69.038737,9,52.3887100,4.5412850,22.19,79.88,49.63,-0.90,240.13,-0.53,0.84,103.04,148.63,,,
51,45867.800,69043.179,69.043179,9,52.3886883,4.5412300,20.52,73.88,45.90,-1.00,237.27,-0.85,0.52,99.31,146.22,,,
51,45868.000,69047.341,69.047341,9,52.3886667,4.5411800,20.05,72.19,44.86,-1.10,232.46,-0.24,0.86,95.91,143.81,,,
51,45868.200,69051.435,69.051435,9,52.3886433,4.5411333,19.44,69.99,43.49,-1.10,226.70,-0.31,1.00,92.75,141.22,,,
51,45868.400,69055.379,69.055379,9,52.3886167,4.5410950,19.46,70.06,43.53,-1.30,220.61,0.01,1.05,90.15,138.25,,,
51,45868.600,69059.258,69.059258,8,52.3885883,4.5410617,19.46,70.06,43.53,-1.50,214.32,0.00,1.09,87.88,135.10,,,
51,45868.800,69063.166,69.063166,8,52.3885583,4.5410317,19.68,70.84,44.02,-1.70,207.85,0.11,1.13,85.85,131.77,,,
51,45869.000,69067.196,69.067196,8,52.3885250,4.5410083,19.65,70.75,43.96,-1.90,201.54,-0.01,1.10,84.26,128.06,,,
51,45869.200,69071.106,69.071106,8,52.3884917,4.5409900,19.91,71.69,44.55,-2.10,195.13,0.13,1.14,83.02,124.35,,,
51,45869.400,69075.078,69.075078,8,52.3884567,4.5409783,20.12,72.41,45.00,-2.20,187.94,0.10,1.29,82.23,120.46,,,
51,45869.600,69079.169,69.079169,8,52.3884200,4.5409733,20.25,72.91,45.31,-2.30,181.36,0.07,1.19,81.89,116.38,,,
51,45869.800,69083.075,69.083075,8,52.3883850,4.5409783,19.80,71.27,44.28,-2.30,174.17,-0.23,1.27,82.23,112.49,,,
51,45870.000,69087.026,69.087026,8,52.3883500,4.5409883,20.02,72.08,44.79,-2.30,167.67,0.12,1.16,82.91,108.60,,,
51,45870.200,69091.079,69.091079,8,52.3883150,4.5410050,20.44,73.60,45.73,-2.40,161.20,0.22,1.18,84.04,104.71,,,
51,45870.400,69095.324,69.095324,8,52.3882800,4.5410300,20.76,74.73,46.43,-2.40,154.99,0.16,1.15,85.73,100.82,,,
51,45870.600,69099.553,69.099553,7,52.3882467,4.5410600,21.13,76.08,47.27,-2.40,150.97,0.19,0.76,87.77,97.11,,,
51,45870.800,69103.955,69.103955,7,52.3882133,4.5410950,21.60,77.77,48.32,-2.40,146.30,0.24,0.90,90.15,93.40,,,
51,45871.000,69108.114,69.108114,8,52.3881850,4.5411350,21.13,76.06,47.26,-2.30,138.59,-0.24,1.45,92.86,90.25,,,
51,45871.200,69112.536,69.112536,8,52.3881583,4.5411833,21.04,75.73,47.06,-2.20,132.09,-0.05,1.22,96.14,87.29,,,
51,45871.400,69116.898,69.116898,8,52.3881350,4.5412350,21.16,76.17,47.33,-2.10,125.40,0.06,1.26,99.65,84.69,,,
51,45871.600,69121.242,69.121242,8,52.3881150,4.5412900,21.35,76.86,47.76,-2.10,119.36,0.10,1.15,103.38,82.47,,,
51,45871.800,69125.643,69.125643,8,52.3881000,4.5413500,21.59,77.73,48.30,-2.10,113.39,0.12,1.15,107.45,80.80,,,
51,45872.000,69130.189,69.130189,8,52.3880867,4.5414133,21.71,78.16,48.56,-2.10,108.39,0.06,0.97,111.75,79.32,,,
51,45872.200,69134.738,69.134738,8,52.3880767,4.5414783,21.93,78.95,49.06,-1.90,103.01,0.11,1.05,116.16,78.21,,,
51,45872.400,69139.503,69.139503,8,52.3880733,4.5415483,22.71,81.75,50.80,-1.10,94.98,0.40,1.62,120.91,77.84,,,
51,45872.600,69144.254,69.144254,8,52.3880733,4.5416183,23.23,83.62,51.96,-0.90,91.16,0.26,0.79,125.66,77.84,,,
51,45872.800,69149.008,69.149008,8,52.3880750,4.5416883,23.70,85.30,53.00,-0.70,87.45,0.24,0.78,130.41,78.02,,,
51,45873.000,69153.998,69.153998,8,52.3880783,4.5417617,24.11,86.79,53.93,-0.60,84.04,0.21,0.73,135.39,78.39,,,
51,45873.200,69158.949,69.158949,8,52.3880867,4.5418333,24.56,88.43,54.95,-0.60,81.00,0.23,0.66,140.25,79.32,,,
51,45873.400,69164.048,69.164048,9,52.3880967,4.5419067,24.99,89.95,55.89,-0.30,77.54,0.22,0.77,145.23,80.43,,,
51,45873.600,69169.241,69.169241,9,52.3881100,4.5419800,25.67,92.42,57.42,-0.10,74.65,0.35,0.66,150.21,81.91,,,
51,45873.800,69174.597,69.174597,9,52.3881250,4.5420550,26.20,94.32,58.61,0.00,72.32,0.27,0.54,155.30,83.58,,,
51,45874.000,69180.014,69.180014,8,52.3881417,4.5421300,26.66,95.99,59.65,0.20,70.80,0.24,0.36,160.38,85.43,,,
51,45874.200,69185.707,69.185707,8,52.3881600,4.5422083,27.17,97.82,60.78,0.40,69.69,0.26,0.27,165.70,87.47,,,
51,45874.400,69191.470,69.191470,8,52.3881800,4.5422867,27.62,99.44,61.79,0.70,68.85,0.23,0.21,171.02,89.70,,,
51,45874.600,69197.232,69.197232,8,52.3882000,4.5423650,28.07,101.06,62.80,0.90,68.86,0.23,-0.00,176.33,91.92,,,
